character,dialog,episode_num
Sokka,"Katara, what are you doing? It's time to submerge.",50
Katara,"What? Right, I'm on it. ",50
Zuko,I'm sorry Mai.,50
Aang,What do you know? It  did  come in handy.,50
Hakoda,"Everyone in position. Earthbenders, into your tanks. This is gonna be a rough ride.",50
Hakoda,Ready the torpedo.  Launch!,50
Tho,We're a man down. Where in tarnation is Huu? ,50
Due,,50
Huu,Communin' with nature. Takes a while to collect this much seaweed. ,50
Sokka,"Dad, look out!",50
Hakoda,"Sokka, we've gotta take out those battlements! It's our only chance.",50
Sokka,I've got an idea.,50
Hakoda,You two take out that battlement. ,50
Katara,Dad?,50
Sokka,Dad! ,50
Zuko,"I know I've made some bad choices, but today, I'm gonna set things right. ",50
Katara,"How does that feel, dad?",50
Hakoda,"Ah, a little, better. I need, to get back to the troops.  Ahh!",50
Katara,"You're hurt, badly. You can't fight anymore.",50
Hakoda,"Everyone's counting on me to lead this mission Katara, I won't let them down.  Ahh!",50
Sokka,Can't you heal him any faster?,50
Katara,I'm doing everything I can.,50
Sokka, I'll do it.,50
Katara,"No offense Sokka, but you're not exactly Mr. Healing Hands.",50
Sokka,No.  I'll lead the invasion force.,50
Katara,Don't be crazy Sokka.,50
Sokka,"Maybe I am a little crazy, but the eclipse is about to start and we need to be up that volcano by the time it does.",50
Hakoda,You can do this.  I'm proud of you son.,50
Katara,"I still think you're crazy, but I'm proud of you too.",50
Sokka, Yip yip.,50
Sokka,"Listen up, everyone. I want the tanks in wedge formation. Warriors and benders in the middle. We're taking that tower, and heading for the royal palace.  Charge!",50
Aang, Hello? Anyone home?,50
Tyro,The Fire Nation is falling back!,50
Bato,"Sokka, we're on our way to victory!",50
Aang,"No.  No, no, no! Fire Lord Ozai, where are you!?",50
Sokka, You're on your feet again.,51
Hakoda," Thanks to your sister. I'm in no shape to fight, but maybe there's some way I can help.",51
Sokka,Everything's going smoothly and the eclipse hasn't even kicked in yet.,51
Hakoda," Katara, you seem distracted. Is something wrong?",51
Katara, Yeah. Is that ... is that  Aang  ?,51
Sokka, Please tell me you're here because the Fire Lord turned out to be a big wimp and you didn't even need the eclipse to take him down.,51
Aang, He wasn't home. No one was. The entire palace city is abandoned.,51
Sokka, They knew.,51
Aang, It's over. The Fire Lord is probably long-gone; far away on some remote island where he'll be safe during the eclipse.,51
Sokka, No. My instincts tell me he wouldn't go too far. He would have a secret bunker; somewhere he could go and be safe during the siege but still be close enough to lead his nation.,51
Toph,"If it's an underground secret bunker we're looking for,  I'm just the girl to find it.",51
Sokka, The mechanist gave me this timing device. It looks like we've got about ten minutes until the full eclipse. Ten minutes to find the Fire Lord.,51
Aang,We can still do this. We can still win the day.,51
Katara, Maybe we should use the time we have left to make sure we all get out of here safely.,51
Hakoda,"Everyone who's here today came prepared to risk everything for this mission. They know what's at stake. If there's still a chance and there's still hope, I think they would want Aang to go for it.",51
Sokka," What do you think? You're the one that has to face the Fire Lord. Whatever you decide, I'm with you.",51
Aang, I've gotta try.,51
Aang,Do you feel anything down there?,51
Toph, Yep. There are natural tunnels criss-crossing through the inside of the volcano.,51
Sokka,Anything else? Is there a structure somewhere?,51
Toph," There is something big, dense and made of metal deep in the heart of the volcano.",51
Sokka, Sounds like a secret bunker to me.,51
Aang, Stay safe. We'll be back soon.,51
Toph, This way! That one's a dead end!,51
Sokka, What would we do without you?,51
Toph, Perish in burning hot magma.,51
Sokka," Yeah, pretty much.",51
Toph,The tunnel continues on the other side and It leads right to the bunker.,51
Sokka,"We'll have to be fast, but careful.",51
Aang,How is that careful?,51
Sokka,"I was wrong. We need to be fast, careful and lucky.",51
Sokka,There's no floor. It's just a river of lava.,51
Aang, Climb aboard and hold on tight.,51
Sokka, That's some door!,51
Toph, Not a problem.,51
Sokka, I am so glad we added you to the group!,51
Fire Nation Captain, Retreat! Everyone move to the secondary defensive position! Retreat!,51
Bato, The eclipse is only minutes away. We should be able to make it up to hill by the time it starts and secure the entire palace by the time it's finished.,51
Katara, We can wait here if you want.,51
Hakoda, No. I wanna press forward with the others.,51
Qin," and up the stairs, you can't miss it!",51
Aang, Thanks!,51
Sokka,Only thirty seconds until the total eclipse.,51
Aang,I'm ready. I'm ready to face the Fire Lord.,51
Azula,"So, you are alive after all.  I've known about the invasion for months.",51
Zuko, I'm ready to face you.,51
Ozai,Prince Zuko? What are you doing here?,51
Mechanist,The eclipse is starting!  Put on your eclipse glasses!,51
Ozai,Why are you here?,51
Zuko,I'm here to tell the truth.,51
Ozai, This should be interesting.,51
Zuko,"First of all, in Ba Sing Se, it was Azula who took down the Avatar, not me.",51
Ozai,Why would she lie to me about that?,51
Zuko,Because the Avatar's not dead. He survived.,51
Ozai, What?,51
Zuko,"In fact, he's probably leading this invasion. He could be on his way here right now.",51
Ozai, Get out! Get out of my sight right now if you know what's good for you!,51
Zuko,That's another thing. I'm not taking orders from you anymore.,51
Ozai," You will obey me, or this defiant breath will be your last!",51
Zuko," Think again. I am going to speak my mind, and you are going to listen.",51
Aang,Where is he? Where's the Fire Lord?,51
Azula, You're hurting my feelings.,51
Sokka,"Stop wasting our time and give us the information.  You're powerless right now, so you're in no position to refuse.",51
Toph, And stick to the truth. I'll be able to tell if you're lying.,51
Azula, I am a four-hundred foot tall purple platypus bear with pink horns and silver wings.,51
Toph, But you ought to consider telling the truth anyway!,51
Azula, When I left Ba Sing Se I brought home some souvenirs: Dai Li agents!,51
Bato,"Surround the periphery!  We have to secure the palace by the time the eclipse is over! Otherwise, we'll be in for the fight of our lives.",51
Tyro,Stop! Surrender peacefully and we won't harm you.,51
Fire Nation soldier,We'll never surrender! ,51
Hakoda, There it is: the Fire Nation Royal Palace. We've come so far.,51
Katara, It's not over yet.,51
Zuko,"For so long, all I wanted was for you to love me, to accept me. I thought it was my honor I wanted, but really, I was just trying to please you. You, my father, who banished me just for talking out of turn.  How could you possibly justify a duel with a child?",51
Ozai, It was to teach you respect!,51
Zuko,It was cruel! And it was wrong.,51
Ozai, Then you have learned nothing!,51
Zuko,"No, I've learned everything! And I've had to learn it on my own! Growing up, we were taught that the Fire Nation was the greatest civilization in history. And somehow, the War was our way of sharing our greatness with the rest of the world. What an amazing lie that was. The people of the world are terrified by the Fire Nation. They don't see our greatness. They hate us! And we deserve it! , we need to replace it with an era of peace and kindness.",51
Ozai," Your uncle has gotten to you, hasn't he?",51
Zuko,Yes.  He has.,51
Aang, I can't pin her down! She's too quick!,51
Sokka, Wait! Aang! Toph! Stop attacking! Don't you see what she's doing? She's just playing with us. She's not even trying to win this fight!,51
Azula, Not true. I'm giving it my all.,51
Toph, You're trying to keep us here and waste all our time!,51
Azula,,51
Toph, I'll roll your whole head!,51
Sokka,She's just baiting you again.,51
Aang,"Okay, so what do we do, just ignore her?",51
Sokka,We don't have a choice. We just have to get out of here and find the Fire Lord on our own somehow.,51
Azula, It's a trap. Don't say I didn't warn you.,51
Sokka, Ignore!,51
Azula," She was convinced you were going to come rescue her. Of course you never came, and she gave up on you.",51
Azula, Come and get it.,51
Sokka,Where. Is. Suki?!,51
Zuko,"After I leave here today, I'm gonna free Uncle Iroh from his prison and I'm gonna beg for his forgiveness.  He's the one who's been a real father to me.",51
Ozai," Oh, that's just beautiful. And maybe he can pass down to you the ways of tea and failure.",51
Zuko,But I've come to an even more important decision.  I'm going to join the Avatar and I'm going to help him defeat you.,51
Ozai," Really? Since you're a full-blown traitor now and you want me gone, why wait? I'm powerless. You've got your swords. Why don't you just do it now?",51
Zuko,Because I know my own destiny. Taking you down is the Avatar's destiny.  Goodbye.,51
Ozai," Coward! You think you're brave enough to face me, but you'll only do it during the eclipse. If you have any real courage, you'll stick around until the sun comes out. Don't you want to know what happened to your mother?",51
Zuko,What happened that night?,51
Ozai,"My father, Fire Lord Azulon, had commanded me to do the unthinkable to you, my own son, and I was going to do it.  She knew I wanted the throne and she proposed a plan, a plan in which I would become Fire Lord and your life would be spared.",51
Sokka,Where's Suki? Answer me!,51
Aang," Sokka, she won't talk.",51
Sokka, Where are you keeping her?,51
Ozai,"Your mother did vicious, treasonous things that night. She knew the consequences and accepted them. For her treason, she was banished.",51
Zuko, So she's alive?,51
Ozai, Your penalty will be far steeper.,51
Azula,"Oh, sounds like the firebending's back on.",51
Azula, Dad's all the way at the end of the hall then down a secret stairway on the left. I'm sure he'd be more than happy to see you now.,51
Sokka, I fell for it! I used up all our time.,51
Toph,"It's not your fault, Sokka. Azula was ready for us. She had every move planned out.",51
Sokka, And now it's too late.,51
Aang,Maybe it's not too late. The eclipse is over. But I can face the Fire Lord anyway.,51
Sokka, No. I don't think that's a good idea.,51
Aang,But I'm ready! I came here with a job to do and everyone's counting on me.,51
Toph,The Fire Lord knew we were coming this time. We thought we had surprise on our side but we didn't. It just wasn't our day. What we need to do now is go and help our friends.,51
Aang, I guess you guys are right.,51
Sokka, You'll have another chance. I know you will.,51
Bato,"What should we do, Hakoda? Shouldn't something have happened by now?",51
Hakoda,"I don't know.  But now that the eclipse is over, I expect we're going to see some firebenders any minute.",51
